master_protein	dosage	replicate	sample_id	Light	Heavy	Ratio
O95490	400	2	400_2	23.5591754074538	18.2899648312808	5.269210576173
O95758	400	2	400_2	23.6308609023844	23.4323830066579	0.198477895726541
O95793	400	2	400_2	23.6991471474914	21.7883565452321	1.91079060225932
P00338	400	2	400_2	20.6644889514324	20.5535618009903	0.110927150442134
P00558	400	2	400_2	23.2848918604871	20.6979517103255	2.5869401501616
P02452	400	2	400_2	21.7691082037036	19.6575278038334	2.11158039987022
P02545	400	2	400_2	23.1834043899028	20.0952137351038	3.08819065479901
P02751	400	2	400_2	20.8589011757533	19.7772451906427	1.08165598511061
P02786	400	2	400_2	22.9540778180143	20.8044205840139	2.14965723400045
P04083	400	2	400_2	21.4721161341037	19.1197110736165	2.35240506048721
P04406	400	2	400_2	25.3842495661581	22.1930040812702	3.19124548488784
P04792	400	2	400_2	26.7755203103452	22.9039724764211	3.87154783392407
P04899	400	2	400_2	22.6377052916596	20.6268161313597	2.01088916029986
P05023	400	2	400_2	23.8220367779084	22.2056758965931	1.61636088131531
P05067	400	2	400_2	20.8849676994097	18.0827764589252	2.80219124048453
P05388	400	2	400_2	22.9463793779982	20.4183802312978	2.52799914670045
P05455	400	2	400_2	23.0204430892369	20.3283408337135	2.69210225552347
P05556	400	2	400_2	28.2736978787234	24.9232781295121	3.35041974921128
P06576	400	2	400_2	22.7976852708585	20.443542551106	2.35414271975253
P06748	400	2	400_2	22.5319093375416	20.8869901688771	1.64491916866443
P06756	400	2	400_2	25.1450782708889	21.1428417947156	4.00223647617326
P07195	400	2	400_2	25.1797614189136	21.556379828949	3.62338158996464
P07237	400	2	400_2	23.4235712335398	20.777512999687	2.64605823385281
P07355	400	2	400_2	22.5201688622835	22.0115413145234	0.508627547760121
P07437	400	2	400_2	23.8651412075852	21.0690720930741	2.79606911451109
P07737	400	2	400_2	23.6611372490039	20.3883468914325	3.27279035757141
P07814	400	2	400_2	24.5015376021335	21.4557247865222	3.04581281561126
P07900	400	2	400_2	22.8881828568814	19.4364431587226	3.45173969815876
P07910	400	2	400_2	26.0065328332189	22.9038657003918	3.10266713282712
P08195	400	2	400_2	23.7899595941076	20.5771749881991	3.21278460590851
P08238	400	2	400_2	23.1784869500936	21.5264047698405	1.65208218025316
P08572	400	2	400_2	23.5872567302645	21.5949968540734	1.99225987619112
P08621	400	2	400_2	20.6227439291379	19.8383874994863	0.784356429651613
P08648	400	2	400_2	23.56267285169	20.6033148361874	2.95935801550265
P09382	400	2	400_2	22.094146628195	19.1490408052015	2.94510582299343
P09429	400	2	400_2	27.2129108413879	21.1988630536198	6.01404778776805
P09619	400	2	400_2	24.0359052291389	19.3832148972081	4.65269033193079
P09651	400	2	400_2	24.403549804856	22.7602781803503	1.64327162450564
P09874	400	2	400_2	21.4333898347451	19.7037076005455	1.72968223419956
P09972	400	2	400_2	21.2465550547927	19.4392871093159	1.80726794547683
P0C0S5	400	2	400_2	28.9077030421558	27.1124722785036	1.79523076365227
P0C7U0	400	2	400_2	24.2369081374994	19.2643537306154	4.97255440688399
P10586	400	2	400_2	23.3348362916635	20.8876252217366	2.4472110699269
P10809	400	2	400_2	23.3216171177208	20.2159013843863	3.10571573333448
P10909	400	2	400_2	25.0721365850978	21.2067911843316	3.86534540076624
P11021	400	2	400_2	23.1725816989187	21.2087973457673	1.96378435315139
P11047	400	2	400_2	23.2095792071176	20.9358942595783	2.27368494753932
P11142	400	2	400_2	24.6362788725131	22.4737347617518	2.16254411076127
P11166	400	2	400_2	22.4120922157124	19.6068425414214	2.80524967429107
P11169	400	2	400_2	21.3413667971526	16.9870419052226	4.35432489192999
P11279	400	2	400_2	30.2238902021262	26.6757296648946	3.54816053723163
P11387	400	2	400_2	22.7462643129054	20.1048519954758	2.64141231742961
P11413	400	2	400_2	22.9333166189994	19.6134956751346	3.31982094386482
P11717	400	2	400_2	20.8883686873757	19.4871884259923	1.40118026138345
P11940	400	2	400_2	23.0081163973858	21.6718811481956	1.3362352491902
P12268	400	2	400_2	23.6746526248738	20.6248882481357	3.04976437673801
P12270	400	2	400_2	19.2537274769536	16.5930992860271	2.66062819092641
P12814	400	2	400_2	22.3952598948044	19.7739008496415	2.62135904516293
P13010	400	2	400_2	21.2729850938029	19.1637381122722	2.10924698153075
P13473	400	2	400_2	22.5804941287773	19.9459238623012	2.63457026647605
P13639	400	2	400_2	22.8100396897272	20.0099540202618	2.80008566946542
P13667	400	2	400_2	22.2541663084469	21.0619510858071	1.1922152226398
P13797	400	2	400_2	20.1269161676464	18.1236364538038	2.00327971384257
P14618	400	2	400_2	24.8117428089177	21.7897416305261	3.02200117839161
P14625	400	2	400_2	24.591248339323	22.6175826582677	1.97366568105529
P14866	400	2	400_2	24.3307652126574	22.6629966429279	1.66776856972951
P14868	400	2	400_2	21.5203192409273	17.5685289583909	3.95179028253641
P15531	400	2	400_2	20.2638468523811	18.3683700428947	1.89547680948643
P15586	400	2	400_2	23.5265153040427	21.0915301643861	2.43498513965659
P15880	400	2	400_2	24.8754396737117	21.1257782189466	3.74966145476503
P16070	400	2	400_2	25.0555899313069	21.9710776629222	3.08451226838466
P16403	400	2	400_2	25.0657895090848	19.2075291496022	5.85826035948257
P16989	400	2	400_2	23.1434088589806	21.5452299474672	1.59817891151344
P17301	400	2	400_2	21.9801535268972	18.7640940671167	3.21605945978054
P17480	400	2	400_2	24.2680508112495	18.6940049707053	5.57404584054426
P18084	400	2	400_2	24.0649676947414	21.1206023937142	2.94436530102718
P18124	400	2	400_2	24.7937128656646	22.6838705025792	2.10984236308546
P18206	400	2	400_2	19.8281116851801	18.904481745843	0.923629939337122
P18583	400	2	400_2	21.9971251818518	20.4540381621721	1.5430870196797
P18669	400	2	400_2	25.3798087945402	21.6382096266336	3.74159916790666
P18827	400	2	400_2	23.636297595576	19.5778760464808	4.05842154909527
P19022	400	2	400_2	21.4277752352477	17.8342982085575	3.59347702669011
P19256	400	2	400_2	27.2723088499544	24.1908410563618	3.08146779359258
P19338	400	2	400_2	25.3932645485947	22.35195196994	3.04131257865465
P20290	400	2	400_2	20.0611813074546	17.6103616416805	2.45081966577418
P20700	400	2	400_2	24.0584249082015	20.2895907057893	3.76883420241225
P21333	400	2	400_2	24.325720956908	21.2129035675647	3.11281738934324
P21399	400	2	400_2	22.4293245998114	18.5524537671732	3.87687083263821
P22314	400	2	400_2	23.1176793547382	19.6042403526708	3.51343900206736
P22626	400	2	400_2	24.2211587592533	22.3648008712732	1.85635788798009
P23246	400	2	400_2	25.4851622689739	23.5155963337921	1.96956593518188
P23396	400	2	400_2	28.0101877522988	24.801093214436	3.20909453786288
P23526	400	2	400_2	22.908210735931	19.9291246283914	2.97908610753964
P23528	400	2	400_2	24.946231165388	22.7533950913298	2.19283607405826
P24821	400	2	400_2	21.4261084190196	18.7234591116604	2.70264930735916
P25205	400	2	400_2	23.5391947901697	20.5731145984117	2.96608019175796
P25445	400	2	400_2	22.5013026824308	17.5871035856763	4.91419909675448
P25705	400	2	400_2	22.0782904517715	20.2675655392986	1.81072491247291
P26006	400	2	400_2	26.4247855248291	23.8082827217971	2.61650280303203
P26038	400	2	400_2	22.2169269881149	21.03416471861	1.18276226950496
P26196	400	2	400_2	22.2196317696495	20.3613184201244	1.8583133495251
P26368	400	2	400_2	24.0990870730594	22.2148977373758	1.88418933568358
P26373	400	2	400_2	24.7741954813545	23.2646344474005	1.50956103395394
P26583	400	2	400_2	26.0177578824287	19.7913791341255	6.22637874830318
P26639	400	2	400_2	24.1825301428574	19.4690137444758	4.71351639838159
P26640	400	2	400_2	22.8946727240597	18.745831860724	4.14884086333577
P26641	400	2	400_2	24.3443500946627	20.3751752207998	3.96917487386286
P27635	400	2	400_2	25.6673614973095	22.2451046726047	3.42225682470479
P27694	400	2	400_2	22.9770115400853	19.9145895150482	3.06242202503719
P27695	400	2	400_2	23.1769121052877	18.6339601536322	4.54295195165552
P27708	400	2	400_2	23.795542406808	21.3992079155047	2.3963344913032
P27797	400	2	400_2	22.2583935074264	19.3149549155232	2.94343859190319
P28482	400	2	400_2	25.5509815799221	22.2477143116175	3.30326726830458
P29317	400	2	400_2	22.6527430940102	20.6936886891286	1.95905440488156
P29401	400	2	400_2	23.7350539449201	21.4361889617277	2.2988649831924
P29558	400	2	400_2	24.9293125953838	22.8550981070465	2.07421448833733
P29692	400	2	400_2	20.5365887223866	18.6049440797721	1.93164464261453
P30040	400	2	400_2	23.793523933469	21.8894831679572	1.90404076551188
P30043	400	2	400_2	22.7260884099485	20.5591754074538	2.16691300249465
P30044	400	2	400_2	23.2335951030293	18.6463196286673	4.58727547436207
P30050	400	2	400_2	26.9965807197611	23.0715291388696	3.92505158089149
P30101	400	2	400_2	23.6205541976556	21.0744609095222	2.54609328813339
P30414	400	2	400_2	23.3725207673538	18.2335073362895	5.1390134310643
P31431	400	2	400_2	27.088715029387	23.3606896438441	3.72802538554286
P31689	400	2	400_2	19.59768887192	20.1666828897005	-0.568994017780525
P31939	400	2	400_2	19.7797257664232	17.979804754977	1.79992101144623
P31942	400	2	400_2	24.0620794975518	21.2766704258334	2.78540907171841
P31948	400	2	400_2	22.8838587867848	19.5019912649005	3.3818675218843
P32004	400	2	400_2	24.6781464764025	21.5659254708991	3.11222100550345
P33176	400	2	400_2	23.5177328152551	20.1934002280763	3.32433258717877
P34741	400	2	400_2	23.3471020146951	18.3797037186059	4.9673982960892
P34897	400	2	400_2	22.971057941226	18.8545275335603	4.11653040766568
P35052	400	2	400_2	24.632266726017	20.1608445924425	4.4714221335745
P35221	400	2	400_2	22.7222900214268	20.0486789318039	2.67361108962285
P35579	400	2	400_2	23.2650566684731	20.1341386621024	3.13091800637062
P35613	400	2	400_2	27.4290212653014	23.8423012312271	3.58672003407433
P35659	400	2	400_2	26.9428331027258	22.62705594347	4.31577715925585
P35998	400	2	400_2	24.1014935707665	20.0088115682566	4.09268200250985
P36578	400	2	400_2	25.4480825365848	23.3031388053409	2.14494373124382
P36915	400	2	400_2	20.3473272358467	18.0914560480547	2.255871187792
P37802	400	2	400_2	23.5213320563092	21.0539099768503	2.46742207945886
P38159	400	2	400_2	22.4272637319482	19.3531554424869	3.07410828946136
P38432	400	2	400_2	21.1568434991937	19.1506596275704	2.00618387162337
P38646	400	2	400_2	23.1953380654885	19.4950991982921	3.70023886719642
P38919	400	2	400_2	23.3645279766003	21.7610122506908	1.60351572590951
P39019	400	2	400_2	24.4831343451393	23.2002358847923	1.28289846034696
P39023	400	2	400_2	27.9917240645788	25.3942753199943	2.59744874458445
P40939	400	2	400_2	23.9759626886826	21.7013403085736	2.27462238010901
P42704	400	2	400_2	23.2103087892794	20.668829645909	2.54147914337043
P42766	400	2	400_2	25.9060978818081	24.4855433775616	1.42055450424641
P42892	400	2	400_2	24.8198856333991	19.8597936426709	4.96009199072826
P43121	400	2	400_2	24.0779890376982	20.9854523258195	3.09253671187865
P45880	400	2	400_2	23.5462784134394	19.0286399398681	4.5176384735713
P45974	400	2	400_2	22.29614100162	17.4012461991414	4.89489480247867
P46013	400	2	400_2	21.6510951782288	20.5420553160569	1.10903986217195
P46060	400	2	400_2	20.9551787845068	18.0313350556171	2.92384372888972
P46087	400	2	400_2	21.8163618318677	20.208958268135	1.60740356373266
P46459	400	2	400_2	20.6540345937953	16.2893344991991	4.36470009459613
P46776	400	2	400_2	26.1862345125327	24.8783649548858	1.30786955764693
P46777	400	2	400_2	24.1945229331272	22.1246285657884	2.06989436733882
P46779	400	2	400_2	23.1282359089784	20.0325534602368	3.09568244874158
P46781	400	2	400_2	24.208970017095	21.2774130579832	2.9315569591118
P46782	400	2	400_2	24.5114278301012	22.401345638148	2.11008219195327
P46939	400	2	400_2	22.5107487174513	20.3288239149186	2.18192480253272
P46940	400	2	400_2	24.9102218342328	20.4676214695644	4.4426003646684
P46976	400	2	400_2	23.9334633915464	18.0385995305131	5.89486386103333
P47914	400	2	400_2	23.5032453792951	21.0966469687242	2.40659841057095
P48029	400	2	400_2	23.9450308291307	22.2485831433456	1.69644768578512
P48067	400	2	400_2	20.6679569700276	19.0283701511733	1.63958681885429
P48634	400	2	400_2	21.813465101617	20.3216517626682	1.49181333894883
P48643	400	2	400_2	23.8596225730238	20.1091594345167	3.75046313850709
P49006	400	2	400_2	21.0251287454865	18.2913146162296	2.73381412925687
P49207	400	2	400_2	26.3144087137994	25.2058302305812	1.10857848321819
P49327	400	2	400_2	23.474026294558	20.5250994950447	2.94892679951327
P49368	400	2	400_2	20.6906658655989	19.5081495581255	1.1825163074734
P49411	400	2	400_2	22.7405713442633	19.7466520864785	2.99391925778471
P49588	400	2	400_2	23.8752305282857	19.9263314444633	3.94889908382241
P49589	400	2	400_2	21.6172845053148	18.4087277805108	3.20855672480401
P49750	400	2	400_2	22.2486621266085	19.6943195685789	2.55434255802959
P49756	400	2	400_2	25.7084178670076	22.9102110343383	2.79820683266938
P50454	400	2	400_2	23.8992721987989	21.6640544011279	2.23521779767105
P50750	400	2	400_2	20.6572387550828	19.0572554259452	1.5999833291376
P50895	400	2	400_2	23.1901650492517	20.7285121712446	2.46165287800709
P50914	400	2	400_2	24.4706139278992	20.5902276859908	3.88038624190848
P50990	400	2	400_2	23.0029705076605	21.085178600603	1.91779190705751
P50991	400	2	400_2	23.8320909738717	20.2321519600279	3.59993901384377
P51114	400	2	400_2	21.9212341760459	20.3388585462263	1.58237562981951
P51991	400	2	400_2	22.4685108117772	19.846204021744	2.62230679003324
P52597	400	2	400_2	24.0214541694923	21.8740151922426	2.14743897724977
P53396	400	2	400_2	22.5491603941162	19.779954079539	2.76920631457727
P53814	400	2	400_2	20.7820547229355	19.9404349048206	0.841619818114971
P53999	400	2	400_2	23.4932464734138	21.3209916100726	2.17225486334121
P54577	400	2	400_2	22.3846494946188	19.8003209268842	2.58432856773461
P54578	400	2	400_2	19.9102035316106	18.8256296285835	1.08457390302709
P55011	400	2	400_2	25.4066691033527	20.7696932314186	4.63697587193411
P55072	400	2	400_2	22.2436417262249	19.4639864762424	2.7796552499825
P55084	400	2	400_2	23.3578333240263	20.548867052165	2.80896627186125
P55265	400	2	400_2	22.3709153025704	21.3092053485468	1.06170995402364
P55290	400	2	400_2	24.0350662090275	21.9992072861995	2.03585892282797
P55795	400	2	400_2	24.2064918931463	21.9258881927455	2.28060370040079
P60174	400	2	400_2	22.8293898289835	19.5501831225353	3.27920670644821
P60709	400	2	400_2	24.6768843184394	22.3757283238963	2.30115599454316
P60842	400	2	400_2	25.9497130982679	23.2498854106592	2.69982768760877
P60903	400	2	400_2	23.1357092861044	18.670033786664	4.46567549944045
P61247	400	2	400_2	25.6690909671641	22.536033717241	3.13305724992311
P61353	400	2	400_2	27.5652903819652	25.9676322580679	1.59765812389731
P61956	400	2	400_2	27.5052157568175	25.3159638077122	2.18925194910525
P61978	400	2	400_2	24.3318808731545	22.7483229140948	1.58355795905972
P62081	400	2	400_2	25.4595146682324	20.340823716009	5.11869095222342
P62241	400	2	400_2	23.8990098464954	21.0663230881217	2.83268675837376
P62244	400	2	400_2	22.6459240024253	20.9867642235663	1.65915977885896
P62249	400	2	400_2	24.8808019460865	20.9293263155665	3.95147563052002
P62263	400	2	400_2	27.1507370897863	24.1832876619301	2.9674494278562
P62269	400	2	400_2	23.7595994865802	22.3797691252539	1.37983036132638
P62280	400	2	400_2	23.5505224851375	21.3123474831275	2.23817500200995
P62318	400	2	400_2	22.257530565496	21.2095533166239	1.04797724887209
P62424	400	2	400_2	24.6764438241346	21.5439571136958	3.1324867104389
P62701	400	2	400_2	21.5285037117114	18.7614992911638	2.76700442054759
P62753	400	2	400_2	24.6702008036424	22.7396062401099	1.93059456353249
P62805	400	2	400_2	24.3477327340573	19.2245858413737	5.12314689268362
P62820	400	2	400_2	21.2185088427467	19.6297159113706	1.58879293137606
P62829	400	2	400_2	26.1962926435622	23.5811840283876	2.6151086151746
P62847	400	2	400_2	22.8628428656577	21.1881307395382	1.67471212611954
P62851	400	2	400_2	25.7790963420072	23.1389250603094	2.64017128169778
P62906	400	2	400_2	22.3671971633763	20.3538015700072	2.01339559336904
P62913	400	2	400_2	25.9657109874413	23.0926857966823	2.87302519075902
P62995	400	2	400_2	25.2790401282529	20.7083963933526	4.57064373490032
P67809	400	2	400_2	23.132016187859	20.5520902944742	2.57992589338476
P68032	400	2	400_2	25.9295383515913	22.4521165374308	3.47742181416053
P78324	400	2	400_2	21.9009493342658	18.7958240607429	3.10512527352287
P78344	400	2	400_2	22.6847436096807	21.0904055481192	1.59433806156144
P78357	400	2	400_2	22.4663772305559	19.5259260207829	2.94045120977306
P78527	400	2	400_2	23.1580245646639	20.0734405945779	3.08458397008595
P78536	400	2	400_2	22.7321501649107	19.0275433313619	3.70460683354879
P82970	400	2	400_2	25.0849685970592	21.9419903748107	3.14297822224855
P83731	400	2	400_2	22.3119512266892	20.453886787724	1.85806443896517
P84098	400	2	400_2	27.0369533185718	25.3671971633763	1.66975615519551
P84103	400	2	400_2	28.1179304605772	26.5047612931058	1.61316916747137
P98160	400	2	400_2	23.2005129095905	20.2274441288781	2.97306878071239
P98172	400	2	400_2	19.8640833470354	18.6353780358504	1.22870531118497
Q00839	400	2	400_2	25.0540841359784	22.5483556867308	2.5057284492476
Q01082	400	2	400_2	20.1020324885108	19.9883512810834	0.113681207427447
Q01085	400	2	400_2	19.4392871093159	18.8783742755147	0.560912833801144
Q01105	400	2	400_2	28.2399075994636	25.0629111084474	3.17699649101615
Q01130	400	2	400_2	26.3075480505909	23.5596264438629	2.74792160672802
Q01650	400	2	400_2	23.3086873736773	20.227995599399	3.08069177427832
Q01844	400	2	400_2	22.7716832565333	20.7403442941028	2.03133896243053
Q02543	400	2	400_2	22.499292987146	20.9423911687775	1.55690181836853
Q02878	400	2	400_2	19.3038520822047	18.4120405145517	0.89181156765305
Q04637	400	2	400_2	21.7112906141637	19.563149127816	2.14814148634771
Q05519	400	2	400_2	25.6437219237176	22.3482817320312	3.29544019168643
Q06210	400	2	400_2	22.400151886331	20.5498072249196	1.85034466141137
Q06787	400	2	400_2	20.177733399808	19.0270204504098	1.1507129493982
Q07065	400	2	400_2	21.8303389010635	20.0778240858218	1.75251481524177
Q07666	400	2	400_2	22.8657819301423	22.2243661801818	0.641415749960579
Q07954	400	2	400_2	22.8538694242921	20.2869500516761	2.56691937261597
Q08170	400	2	400_2	24.7683715136178	21.2968609426459	3.47151057097195
Q08211	400	2	400_2	22.1440607523381	20.0792620645378	2.06479868780023
Q08380	400	2	400_2	25.5111107942611	22.6696878581068	2.84142293615433
Q08945	400	2	400_2	25.9331813714522	21.5373232931753	4.39585807827696
Q09666	400	2	400_2	23.0904940603415	20.7141632033818	2.37633085695965
Q12765	400	2	400_2	23.5929990875872	20.1439313852694	3.44906770231787
Q12797	400	2	400_2	21.4273179733847	19.9656494376606	1.46166853572409
Q12841	400	2	400_2	26.4342810552902	22.6631862921648	3.77109476312544
Q12849	400	2	400_2	23.836365684709	22.1075130202452	1.72885266446373
Q12906	400	2	400_2	24.8121234557218	22.8083079991624	2.00381545655934
Q12913	400	2	400_2	23.2678519571886	19.039390325237	4.22846163195158
Q13045	400	2	400_2	18.2236435193017	14.9930268206358	3.23061669866589
Q13148	400	2	400_2	24.4754886863004	22.2509495803747	2.22453910592569
Q13151	400	2	400_2	23.1860114419228	21.0305270494123	2.15548439251041
Q13242	400	2	400_2	18.828731532683	18.5386739530827	0.29005757960034
Q13243	400	2	400_2	25.6689849352612	21.4643842134323	4.20460072182889
Q13263	400	2	400_2	23.3690967850791	19.9168378232387	3.45225896184033
Q13283	400	2	400_2	22.6367915876334	20.3282516698342	2.30853991779923
Q13427	400	2	400_2	26.4291809349425	22.9040774288138	3.52510350612875
Q13428	400	2	400_2	24.2041835014602	20.6722420245709	3.53194147688934
Q13433	400	2	400_2	24.6286751438011	21.344079140574	3.28459600322717
Q13435	400	2	400_2	22.0499422606832	19.1485538298358	2.90138843084739
Q13595	400	2	400_2	26.517714811361	23.1216101522581	3.39610465910287
Q13641	400	2	400_2	25.0317046274741	20.3925730840806	4.63913154339347
Q13740	400	2	400_2	25.0868585879816	21.4197752596597	3.66708332832191
Q14103	400	2	400_2	21.6928535916098	20.2726631926527	1.4201903989571
Q14108	400	2	400_2	24.0550692336751	20.8779251409578	3.17714409271733
Q14118	400	2	400_2	23.43364452537	19.0216089847969	4.41203554057302
Q14126	400	2	400_2	21.5169424414098	19.7610516781335	1.75589076327623
Q14152	400	2	400_2	21.7140536928988	20.4405380725761	1.27351562032268
Q14157	400	2	400_2	20.2578239566782	18.1402950698604	2.11752888681782
Q14195	400	2	400_2	23.0038459047957	19.8341438683551	3.16970203644057
Q14204	400	2	400_2	23.2875723720854	19.8961265273277	3.39144584475764
Q14247	400	2	400_2	22.3938826964946	18.6748680972124	3.71901459928216
Q14315	400	2	400_2	22.5331039503202	20.0617778019586	2.47132614836159
Q14444	400	2	400_2	19.898294338042	18.1206023937142	1.77769194432779
Q14498	400	2	400_2	22.5873012474112	19.8441022173132	2.74319903009805
Q14690	400	2	400_2	22.8081346280759	20.9185255318486	1.88960909622732
Q14694	400	2	400_2	23.2763970663216	19.9142975306228	3.36209953569885
Q14697	400	2	400_2	23.5788830788713	20.6575278038334	2.92135527503795
Q14847	400	2	400_2	21.03980437861	19.31713821329	1.72266616531999
Q14966	400	2	400_2	23.2296403042582	19.9516262216654	3.27801408259274
Q14974	400	2	400_2	24.746118992786	21.8624951003882	2.88362389239778
Q14980	400	2	400_2	21.0500545786289	19.0282841356038	2.02177044302514
Q15020	400	2	400_2	20.6024089052057	19.1897859588602	1.41262294634554
Q15029	400	2	400_2	22.2344176611668	19.3606867609601	2.87373090020669
Q15043	400	2	400_2	24.1779766565706	18.6385631850328	5.53941347153773
Q15056	400	2	400_2	21.2712760767728	20.1909917216056	1.08028435516718
Q15061	400	2	400_2	23.6408592050475	19.0207955113946	4.62006369365296
Q15084	400	2	400_2	21.8944066953815	19.9348960390062	1.95951065637529
Q15149	400	2	400_2	23.2677742763293	20.6086620755627	2.65911220076662
Q15233	400	2	400_2	23.5210466038234	22.1327484346012	1.38829816922219
Q15287	400	2	400_2	25.3851870386936	20.6371222446858	4.74806479400784
Q15365	400	2	400_2	25.9118224153124	25.6703364061244	0.241486009188069
Q15393	400	2	400_2	22.6021823335459	19.9516262216654	2.65055611188049
Q15417	400	2	400_2	24.1908410563618	21.8865093044133	2.3043317519485
Q15427	400	2	400_2	23.0913135920281	22.2063452474384	0.884968344589677
Q15637	400	2	400_2	20.5152259502555	18.2263931779132	2.28883277234232
Q15654	400	2	400_2	22.4748169709686	19.5535618009903	2.92125516997829
Q15717	400	2	400_2	24.9719453091062	23.9494626935117	1.0224826155945
Q15758	400	2	400_2	23.6747326842801	20.1763688082676	3.49836387601245
Q15904	400	2	400_2	22.751726037308	19.7364375416739	3.01528849563416
Q15942	400	2	400_2	21.9017910313942	20.265476492022	1.63631453937216
Q16181	400	2	400_2	23.063322660309	19.8971127695559	3.16620989075311
Q16629	400	2	400_2	25.5920500542387	21.9909523311824	3.60109772305633
Q16630	400	2	400_2	21.3475867161265	19.3903310395039	1.95725567662261
Q16643	400	2	400_2	22.2062775085389	18.2274091202412	3.97886838829768
Q16658	400	2	400_2	25.9049502442956	23.6397558053449	2.26519443895067
Q4G0J3	400	2	400_2	22.0861962516715	20.5747173819279	1.51147886974363
Q52LJ0	400	2	400_2	24.262126969355	20.2465550547927	4.01557191456229
Q5BKZ1	400	2	400_2	22.0694877913672	19.8263125117703	2.24317527959692
Q5JPH6	400	2	400_2	20.6408592050475	18.5782842304015	2.062574974646
Q5JTH9	400	2	400_2	21.8361606412945	20.1607586429672	1.67540199832726
Q5T6F2	400	2	400_2	23.6157109157495	20.5112636811752	3.10444723457433
Q5VTL8	400	2	400_2	23.6358090206539	20.1023084858983	3.53350053475558
Q66PJ3	400	2	400_2	25.1418728232117	22.670016602501	2.47185622071073
Q6P2E9	400	2	400_2	22.8398050523211	19.6207782576258	3.21902679469526
Q6P2Q9	400	2	400_2	20.4470325033692	17.9208983498027	2.52613415356656
Q6PD62	400	2	400_2	24.4317332488163	21.4942383954269	2.93749485338947
Q6UN15	400	2	400_2	23.1517437202934	19.2784403832684	3.87330333702498
Q6UVK1	400	2	400_2	22.6349933085118	20.1853790800405	2.44961422847122
Q6ZUT6	400	2	400_2	23.9468163430231	20.9214341921905	3.02538215083265
Q7KZF4	400	2	400_2	22.3691527711002	21.2087047260547	1.16044804504551
Q7L014	400	2	400_2	24.6681424714579	21.5641075621677	3.1040349092902
Q7L2E3	400	2	400_2	21.6925057501495	19.5416759690064	2.15082978114315
Q7L4I2	400	2	400_2	25.0563771602481	21.2193409155159	3.83703624473214
Q7Z2T5	400	2	400_2	19.903511983799	19.2642468527067	0.639265131092323
Q7Z2W4	400	2	400_2	22.7658752722871	21.6082873134426	1.15758795884448
Q7Z3B1	400	2	400_2	26.6762891088838	22.8546172997035	3.82167180918029
Q7Z3C6	400	2	400_2	22.6432695818476	20.841815733908	1.80145384793965
Q7Z4V5	400	2	400_2	25.1871084277075	22.1812286154931	3.00587981221444
Q7Z6E9	400	2	400_2	23.6308980949973	18.4775369384295	5.15336115656786
Q7Z739	400	2	400_2	22.6511901194482	20.224350318552	2.42683980089621
Q86SJ2	400	2	400_2	24.8068571675469	20.7835674064366	4.02328976111024
Q86U42	400	2	400_2	21.6024089052057	19.444756089695	2.1576528155107
Q86UP2	400	2	400_2	20.6548929435081	19.3126698967412	1.3422230467669
Q86V81	400	2	400_2	24.4916720827889	23.2692796614525	1.22239242133645
Q8IVF2	400	2	400_2	20.9556399757992	19.1076359751101	1.84800400068908
Q8IX12	400	2	400_2	24.6944488622412	21.2905273951565	3.40392146708467
Q8IY81	400	2	400_2	23.0392564386385	20.8423012312271	2.19695520741146
Q8N163	400	2	400_2	23.2862372054014	21.9118836976503	1.37435350775109
Q8N1G4	400	2	400_2	20.4696100226578	18.2395798838764	2.23003013878149
Q8N5F7	400	2	400_2	22.5246832658088	17.7491099694756	4.77557329633318
Q8N5L8	400	2	400_2	19.9516262216654	18.8792721253773	1.07235409628818
Q8N684	400	2	400_2	23.6594890238874	20.6757296648946	2.98375935899279
Q8N7H5	400	2	400_2	23.5188014525544	19.1527791568127	4.36602229574171
Q8NBS9	400	2	400_2	22.7831677125593	19.2400459459191	3.54312176664018
Q8NC51	400	2	400_2	24.2406775536958	21.8835696381974	2.35710791549837
Q8NC54	400	2	400_2	21.3233362892802	20.0399257474146	1.28341054186558
Q8NCA5	400	2	400_2	20.8666510926428	18.9814780917672	1.8851730008756
Q8NE71	400	2	400_2	22.2738084911467	19.7470265959233	2.52678189522346
Q8NFC6	400	2	400_2	20.4066019282768	18.6942489471126	1.71235298116416
Q8NFZ8	400	2	400_2	25.6175087177701	23.5368258322632	2.08068288550697
Q8TA86	400	2	400_2	23.4092458968895	20.4159645318268	2.99328136506264
Q8WUM4	400	2	400_2	22.4986271956234	19.3377786778557	3.16084851776763
Q8WVC0	400	2	400_2	24.2242118792501	21.2931414091958	2.93107047005426
Q8WWM7	400	2	400_2	20.3584494113896	19.1720487826061	1.1864006287835
Q8WX93	400	2	400_2	22.0520957018274	19.6864649247125	2.36563077711489
Q8WXA9	400	2	400_2	24.8182569281732	20.257699009509	4.56055791866418
Q8WXF1	400	2	400_2	21.2302268848887	19.9068318910027	1.32339499388602
Q92499	400	2	400_2	24.7039821240727	21.3293715311867	3.37461059288599
Q92541	400	2	400_2	24.7193529681118	20.5920597196123	4.12729324849948
Q92542	400	2	400_2	24.5448873749894	21.4042976980259	3.14058967696351
Q92598	400	2	400_2	22.1819238410872	19.1040560848343	3.07786775625291
Q92616	400	2	400_2	22.1072528400552	19.9059510351449	2.20130180491027
